timestamp,band,millis,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,sysCal,gyroCal,accelCal,magCal,label
2026-03-01T21:05:26.329Z,FOOT,487623,-0.503,-0.273,-0.117,0.812,-15.190,-0.990,-9.540,-0.885,-0.699,0.819,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.335Z,ARM,336584,0.264,-0.865,0.415,0.100,8.810,-11.040,24.280,5.789,2.825,3.136,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.335Z,ARM,336604,0.306,-0.843,0.439,0.055,8.010,-14.580,24.600,7.277,2.364,-0.230,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.355Z,FOOT,487643,-0.494,-0.271,-0.127,0.816,-7.140,-6.590,-6.150,-0.433,0.379,-2.290,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.380Z,ARM,336624,0.357,-0.823,0.441,0.002,7.630,-10.560,20.360,7.659,2.412,-2.138,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.386Z,FOOT,487663,-0.468,-0.266,-0.141,0.831,1.730,-6.680,-5.830,-0.632,0.122,-3.482,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.388Z,FOOT,487683,-0.447,-0.260,-0.155,0.842,6.100,0.310,-8.820,-0.711,0.292,-2.489,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.406Z,ARM,336644,0.406,-0.804,0.431,-0.058,7.740,-7.160,19.550,7.659,2.412,-2.138,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.407Z,ARM,336664,0.450,-0.776,0.427,-0.112,8.980,-3.940,20.660,6.844,2.385,-0.093,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.432Z,FOOT,487703,-0.430,-0.258,-0.168,0.849,7.330,1.490,-9.050,-0.593,0.478,-2.054,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.433Z,ARM,336684,0.490,-0.743,0.429,-0.156,10.300,-3.590,19.300,6.153,1.876,0.273,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.458Z,FOOT,487723,-0.428,-0.256,-0.178,0.848,9.410,4.240,-8.110,-0.759,0.377,-0.320,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.459Z,FOOT,487743,-0.441,-0.255,-0.189,0.839,8.580,-1.340,-6.030,-1.880,0.332,1.854,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.459Z,ARM,336704,0.525,-0.709,0.429,-0.192,10.770,-4.240,17.270,5.851,1.602,0.164,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.460Z,ARM,336724,0.557,-0.676,0.426,-0.226,10.750,-4.190,14.410,5.653,0.891,-0.958,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.485Z,FOOT,487763,-0.476,-0.253,-0.203,0.817,-6.730,8.590,-9.240,-2.716,0.448,3.930,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.486Z,ARM,336744,0.588,-0.647,0.409,-0.261,9.700,-1.730,11.800,5.801,0.709,-1.305,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.511Z,FOOT,487783,-0.493,-0.265,-0.221,0.799,-15.350,6.510,-9.370,-1.575,2.409,1.349,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.512Z,FOOT,487803,-0.482,-0.262,-0.237,0.802,4.460,10.510,6.770,-0.769,0.034,-2.101,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.512Z,ARM,336764,0.620,-0.615,0.388,-0.294,8.970,-0.610,8.660,5.870,0.127,-0.861,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.537Z,FOOT,487823,-0.465,-0.261,-0.250,0.808,1.060,8.220,3.540,-0.111,1.262,-2.497,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.544Z,ARM,336784,0.651,-0.583,0.367,-0.319,9.400,-3.420,6.490,5.236,-0.524,-0.494,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.545Z,ARM,336804,0.679,-0.554,0.344,-0.337,6.350,-14.110,1.870,4.974,-0.688,-0.521,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.564Z,FOOT,487843,-0.442,-0.268,-0.263,0.815,-4.070,6.040,7.640,0.071,1.777,-2.875,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.564Z,FOOT,487863,-0.403,-0.271,-0.275,0.830,-1.680,5.750,8.960,0.828,1.248,-4.431,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.572Z,ARM,336824,0.705,-0.526,0.319,-0.354,1.540,-23.670,-2.600,5.192,-0.882,0.123,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.572Z,ARM,336844,0.735,-0.492,0.296,-0.360,-0.590,-29.520,-4.150,5.051,-1.320,0.954,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.597Z,FOOT,487883,-0.370,-0.270,-0.281,0.843,-2.350,0.460,8.060,0.516,0.408,-3.077,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.617Z,ARM,336864,0.763,-0.467,0.279,-0.349,-6.740,-29.830,-8.830,1.278,-1.823,2.213,2,3,0,3,Hampelmanner
2026-03-01T21:05:26.642Z,FOOT,487903,-0.359,-0.268,-0.284,0.848,-3.490,-0.050,5.660,0.096,0.089,-0.756,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.643Z,FOOT,487923,-0.367,-0.266,-0.283,0.845,-6.420,3.260,9.730,0.012,-0.305,0.810,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.643Z,ARM,336884,0.778,-0.463,0.276,-0.323,-11.240,-29.920,-17.660,-1.455,-1.461,3.209,1,3,0,3,Hampelmanner
2026-03-01T21:05:26.644Z,ARM,336904,0.781,-0.474,0.286,-0.290,-5.600,-29.850,-11.760,-2.560,-0.978,2.639,1,3,0,3,Hampelmanner
2026-03-01T21:05:26.669Z,FOOT,487943,-0.383,-0.267,-0.276,0.840,-6.130,5.360,11.080,0.099,-0.676,2.043,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.670Z,ARM,336924,0.769,-0.499,0.300,-0.266,-2.920,-29.650,-4.160,-4.532,-0.159,0.567,1,3,0,3,Hampelmanner
2026-03-01T21:05:26.695Z,FOOT,487963,-0.408,-0.265,-0.264,0.833,-2.320,6.070,9.860,0.252,-1.238,2.683,3,3,3,3,Hampelmanner
2026-03-01T21:05:26.696Z,FOOT,487983,-0.436,-0.258,-0.247,0.826,-0.600,6.350,2.030,0.172,-2.011,3.060,3,3,3,3,Hampelmanner
