timestamp,band,millis,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,sysCal,gyroCal,accelCal,magCal,label
2026-03-01T21:03:29.531Z,FOOT,370823,-0.676,-0.100,-0.081,0.725,-0.560,0.410,0.060,0.338,-0.089,0.263,3,3,3,3,Push ups
2026-03-01T21:03:29.542Z,ARM,219784,0.962,-0.146,0.009,0.232,-1.840,1.990,1.060,-0.369,0.404,-0.217,3,3,0,3,Push ups
2026-03-01T21:03:29.542Z,ARM,219804,0.961,-0.150,0.013,0.230,-1.580,1.670,1.840,-0.285,0.442,0.045,3,3,0,3,Push ups
2026-03-01T21:03:29.561Z,FOOT,370843,-0.677,-0.102,-0.077,0.725,-0.870,0.170,-0.180,0.452,-0.184,0.135,3,3,3,3,Push ups
2026-03-01T21:03:29.571Z,ARM,219824,0.960,-0.153,0.017,0.232,-1.020,1.120,1.620,-0.286,0.459,0.548,3,3,0,3,Push ups
2026-03-01T21:03:29.591Z,FOOT,370863,-0.677,-0.103,-0.072,0.725,-1.360,-0.370,-0.390,0.518,-0.256,0.024,3,3,3,3,Push ups
2026-03-01T21:03:29.591Z,FOOT,370883,-0.677,-0.105,-0.067,0.726,-2.380,-0.800,-0.520,0.472,-0.213,-0.040,3,3,3,3,Push ups
2026-03-01T21:03:29.602Z,ARM,219844,0.959,-0.157,0.022,0.237,-1.440,2.030,2.360,-0.202,0.505,0.755,3,3,0,3,Push ups
2026-03-01T21:03:29.603Z,ARM,219864,0.956,-0.159,0.027,0.245,-1.190,1.660,1.950,-0.157,0.530,0.950,3,3,0,3,Push ups
2026-03-01T21:03:29.621Z,FOOT,370903,-0.676,-0.107,-0.063,0.727,-2.190,-0.430,-0.160,0.384,-0.079,-0.085,3,3,3,3,Push ups
2026-03-01T21:03:29.631Z,ARM,219884,0.953,-0.162,0.034,0.255,-0.910,1.230,1.770,-0.199,0.584,1.234,3,3,0,3,Push ups
2026-03-01T21:03:29.632Z,ARM,219904,0.949,-0.164,0.041,0.265,-0.700,-0.060,1.600,-0.153,0.616,1.205,3,3,0,3,Push ups
